user_id,user_name,email,password,is_family_head,gender,age_group,is_vegan,preferred_cuisine,non_preferred_cuisine
285,남지훈,junseo21@naver.com,&OpMTPkcT5,FALSE,man,30,TRUE,양식,한식
286,김민재,qyun@naver.com,_4xA&^cKuB,FALSE,woman,40,FALSE,중식,양식
287,최민준,jinui@naver.com,$1g(6Ccxw6,FALSE,man,50,TRUE,한식,중식
288,주성현,seongsui@kakao.com,+%3Y%Me2MS,FALSE,woman,60,FALSE,양식,한식
289,장준서,junyeong19@kakao.com,@_7no5dw9N,TRUE,man,10,TRUE,중식,양식
290,김수진,myeongjau@naver.com,(7pYH(%m&4,FALSE,woman,20,FALSE,일식,중식
291,김성민,yunjunho@kakao.com,$1gM#wWiHE,FALSE,man,30,TRUE,한식,일식
292,강지민,minjungim@kakao.com,)9LYKSvEt1,TRUE,woman,40,FALSE,양식,한식
293,문지민,geonu09@naver.com,ig@z4IhyYI,FALSE,man,50,TRUE,중식,양식
294,이예준,jeonghojang@kakao.com,&oV^OH!T37,TRUE,woman,60,FALSE,일식,중식
295,김현지,yi@kakao.com,$CLB5Noi)g,FALSE,man,10,TRUE,한식,일식
296,김지원,bgang@kakao.com,(S2#9TQgC3,FALSE,woman,20,FALSE,양식,한식
297,지성훈,lgim@naver.com,c#F96URtQw,FALSE,man,30,TRUE,중식,양식
298,송미영,jinho63@kakao.com,&29Ms$e%Fe,TRUE,woman,40,FALSE,한식,중식
299,한예지,yangseohyeon@naver.com,^*S0vCbB50,TRUE,man,50,TRUE,양식,한식
300,김영숙,heoboram@kakao.com,!FYG3GfScu,TRUE,woman,60,FALSE,중식,양식
301,이상훈,bagjinu@kakao.com,c59WqAGL*c,TRUE,man,10,TRUE,일식,중식
302,윤춘자,yhan@naver.com,0tE*2v+p!I,FALSE,woman,20,FALSE,한식,일식
303,최민준,yejii@naver.com,$DAm+S5Ou0,FALSE,man,30,TRUE,양식,한식
304,배상호,cgo@kakao.com,7QMa+aD%+w,TRUE,woman,40,FALSE,중식,양식
305,박현정,coejimin@kakao.com,Cv0cHNKuh!,TRUE,man,50,TRUE,일식,중식
306,고지민,ssim@kakao.com,y$J7)Qqh_+,TRUE,woman,60,FALSE,한식,일식
307,최우진,esim@naver.com,$%4GjFkY_V,FALSE,man,10,TRUE,양식,한식
308,김은정,dgim@kakao.com,XQq1eSHv)I,TRUE,woman,20,FALSE,중식,양식
309,윤주원,gimmijeong@naver.com,QNXDu#sl%3,FALSE,man,30,TRUE,한식,중식
310,김민수,yangyeongho@kakao.com,&aZ)jth0^5,TRUE,woman,40,FALSE,양식,한식
311,이예준,jiweon12@naver.com,u+2LSyw+Fg,TRUE,man,50,TRUE,중식,양식
312,박서윤,junho71@kakao.com,$HLkM$+z*2,FALSE,woman,60,FALSE,일식,중식
313,류은지,gimjeonghyi@kakao.com,%39T46Pmpr,TRUE,man,10,TRUE,한식,일식
314,김영호,noyeeun@naver.com,^BRJOKvmQ4,FALSE,woman,20,FALSE,양식,한식
315,이정남,zi@kakao.com,_)jBlhD&1m,FALSE,man,30,TRUE,중식,양식
316,김정수,ihyeonu@kakao.com,#52#gUNhat,TRUE,woman,40,FALSE,일식,중식
317,권주원,yeonggilcoe@kakao.com,_xIcP$jkR8,FALSE,man,50,TRUE,한식,일식
318,이순자,jeongjagim@kakao.com,@2IBQFow&8,TRUE,woman,60,FALSE,양식,한식
319,고정남,hyejingo@kakao.com,Z5ezKw)e#n,FALSE,man,10,TRUE,중식,양식
320,주현정,cunjagim@kakao.com,1eKxYFXy_x,TRUE,woman,20,FALSE,한식,중식
321,박건우,wi@kakao.com,4r_Gx0Bv$2,FALSE,man,30,TRUE,양식,한식
322,이숙자,nammyeongsug@naver.com,@5XgdNX&Zc,FALSE,woman,40,FALSE,중식,양식
323,배성수,geonugweon@naver.com,gI0p@Gpb+0,FALSE,man,50,TRUE,일식,중식
324,문성수,jeongsu28@naver.com,vh1U6Dco$M,TRUE,woman,60,FALSE,한식,일식
325,김정숙,yeweon31@kakao.com,V%S88PtB*b,TRUE,man,10,TRUE,양식,한식
326,김성호,eunjii@naver.com,en82qYf3O@,FALSE,woman,20,FALSE,중식,양식
327,서미영,tgo@kakao.com,9)(Q1AnQ^Z,TRUE,man,30,TRUE,일식,중식
328,최민재,minjaebag@kakao.com,ZKd5O4cO&&,TRUE,woman,40,FALSE,한식,일식
329,김은경,jeongsug33@naver.com,^7hU!8#h7x,TRUE,man,50,TRUE,양식,한식
330,이경수,gimjia@naver.com,M671K_MrH!,TRUE,woman,60,FALSE,중식,양식
331,이현주,yeongsigbag@naver.com,V@0TBX*w+D,FALSE,man,10,TRUE,한식,중식
332,백미정,siu00@kakao.com,xAu6QyL))!,TRUE,woman,20,FALSE,양식,한식
333,심지민,imgwangsu@kakao.com,ChKyUekr_7,FALSE,man,30,TRUE,중식,양식
334,김서준,jeongho76@kakao.com,_X@Hv0Kcs6,TRUE,woman,40,FALSE,일식,중식
335,권영길,seohyeongim@kakao.com,$Bgjn0Gjc2,FALSE,man,50,TRUE,한식,일식
336,조승민,gweonjiweon@naver.com,E9XAzpVG(u,TRUE,woman,60,FALSE,양식,한식
337,김영숙,siugim@naver.com,!4Ibim1H%4,FALSE,man,10,TRUE,중식,양식
338,진영호,jeonghyi64@kakao.com,G(+8J)uM8t,TRUE,woman,20,FALSE,일식,중식
339,김예준,jeonghobag@naver.com,^wizb9Qtp4,TRUE,man,30,TRUE,한식,일식
340,이수진,ngim@kakao.com,^6iDPkWGIc,FALSE,woman,40,FALSE,양식,한식
341,서정희,bagjihye@kakao.com,!56n^5AlRr,FALSE,man,50,TRUE,중식,양식
342,김선영,baggyeongsug@naver.com,kV4QjWXgR#,FALSE,woman,60,FALSE,한식,중식
343,김은서,sunjagim@naver.com,Cr2Q0hkO@Z,FALSE,man,10,TRUE,양식,한식
344,김주원,donghyeongim@naver.com,#NAME?,TRUE,woman,20,FALSE,중식,양식
345,서지영,bagmyeongja@kakao.com,nP)8VuOvOB,FALSE,man,30,TRUE,일식,중식
346,한현정,sugjagim@naver.com,A*0CgvHgw2,FALSE,woman,40,FALSE,한식,일식
347,박옥순,yejin89@kakao.com,*7JwQCbHkC,FALSE,man,50,TRUE,양식,한식
348,박경자,yeongsugson@naver.com,@t4Rb2ieS7,TRUE,woman,60,FALSE,중식,양식
349,김진호,imyeongsug@naver.com,Aj^J3Uhz$x,FALSE,man,10,TRUE,일식,중식
350,임미영,yeongsughan@kakao.com,lI1ZHwv&K_,TRUE,woman,20,FALSE,한식,일식
351,이정희,gangsumin@kakao.com,Y)1cDFe*L$,FALSE,man,30,TRUE,양식,한식
352,류도윤,jiweon10@kakao.com,^Jx_1Aug)2,FALSE,woman,40,FALSE,중식,양식
353,박서연,jihungim@naver.com,#NAME?,FALSE,man,50,TRUE,한식,중식
354,정영희,hwangyeonggil@naver.com,%FHeSNCq9H,FALSE,woman,60,FALSE,양식,한식
355,고은정,seongmincoe@kakao.com,*0V5dLwy&X,TRUE,man,10,TRUE,중식,양식
356,김영희,aim@kakao.com,cK7SmAoi%I,FALSE,woman,20,FALSE,일식,중식
357,이순옥,coeseongsu@kakao.com,#WDJh)E!g7,TRUE,man,30,TRUE,한식,일식
358,이현주,seojuni@naver.com,IR#3SLEr(U,TRUE,woman,40,FALSE,양식,한식
359,주서현,goyeongsig@kakao.com,^0PY$JHsQ6,FALSE,man,50,TRUE,중식,양식
360,김유진,ijeongho@kakao.com,%$59Eq%Q)R,TRUE,woman,60,FALSE,일식,중식
361,정지훈,misug63@kakao.com,H30gqKEg)(,FALSE,man,10,TRUE,한식,일식
362,김은주,seonghunsong@naver.com,#cVW#5ra6o,TRUE,woman,20,FALSE,양식,한식
363,이재현,songeunju@naver.com,$s6S+s7fOr,FALSE,man,30,TRUE,중식,양식
364,김정웅,hwangyeeun@kakao.com,!58w9HobjC,TRUE,woman,40,FALSE,한식,중식
365,한정순,wca@naver.com,!fq@P&Ax(9,FALSE,man,50,TRUE,양식,한식
366,신영수,jcoe@naver.com,#NAME?,TRUE,woman,60,FALSE,중식,양식
367,강서준,gimyeongsug@naver.com,980MqFwQY_,TRUE,man,10,TRUE,일식,중식
368,박예원,bagyeonggil@naver.com,_cgLG+&M%7,FALSE,woman,20,FALSE,한식,일식
369,김현준,seonghojang@kakao.com,F3@dNoNp+j,FALSE,man,30,TRUE,양식,한식
370,강현우,seunghyeon01@kakao.com,)gPuj*s9X9,TRUE,woman,40,FALSE,중식,양식
371,이상현,yeweon97@naver.com,pkI!i3Fs4+,FALSE,man,50,TRUE,일식,중식
372,홍영식,seohyeonjun@kakao.com,5Or)Tcj$(S,TRUE,woman,60,FALSE,한식,일식
373,최승현,junhyeogi@kakao.com,%8JuNwSSh^,FALSE,man,10,TRUE,양식,한식
374,권하윤,yejini@kakao.com,#REF!,TRUE,woman,20,FALSE,중식,양식
375,이옥순,dohyeon05@kakao.com,&ab#0Y^w6s,FALSE,man,30,TRUE,한식,중식
376,박민지,junyeong14@naver.com,lp22#IYo@y,TRUE,woman,40,FALSE,양식,한식
377,최주원,yanggwangsu@kakao.com,&((C2CcJtf,TRUE,man,50,TRUE,중식,양식
378,김민지,eu@kakao.com,#8hVenrz^p,TRUE,woman,60,FALSE,일식,중식
379,김영길,yejigang@kakao.com,sx*4Dxl8)&,FALSE,man,10,TRUE,한식,일식
380,백광수,yeonggil12@naver.com,&zR*moX7A0,FALSE,woman,20,FALSE,양식,한식
381,백은주,junhoson@naver.com,Jy6DAKd$E*,FALSE,man,30,TRUE,중식,양식
382,이정남,si@kakao.com,wx2qEgeX*S,TRUE,woman,40,FALSE,일식,중식
383,윤영미,vbag@kakao.com,*a1W_s_dk%,FALSE,man,50,TRUE,한식,일식
384,김준호,junyeong48@naver.com,L*3*sGwrBt,FALSE,woman,60,FALSE,양식,한식
385,이선영,boram06@kakao.com,_1$aPtUuf6,TRUE,man,10,TRUE,중식,양식
386,황광수,jeonghyi84@kakao.com,jfDOj5Br4!,TRUE,woman,20,FALSE,한식,중식
387,김현지,zgim@kakao.com,bH^F4GKhAs,FALSE,man,30,TRUE,양식,한식
388,유승현,gweonsujin@kakao.com,B#y1P2cHFk,TRUE,woman,40,FALSE,중식,양식
389,윤순자,hbag@kakao.com,0M71Vza+@_,FALSE,man,50,TRUE,일식,한식
390,김수빈,boram51@naver.com,6Or!K8B(%e,FALSE,woman,60,FALSE,한식,양식
391,김경자,imjunhyeog@kakao.com,Ulr9Fp6NN*,TRUE,man,10,TRUE,양식,중식
392,권경숙,seoyunjo@naver.com,)3WWB!(h)Y,FALSE,woman,20,FALSE,중식,일식
393,윤민지,iyeweon@kakao.com,SO*+92Vl7*,TRUE,man,30,TRUE,일식,한식
394,곽정남,heogyeonghyi@kakao.com,pe4K$LFa)^,FALSE,woman,40,FALSE,한식,양식
395,허은지,ogsunson@naver.com,!82IhUi)J8,FALSE,man,50,TRUE,양식,중식
396,김춘자,sujinhwang@kakao.com,)%3VNwXn%F,FALSE,woman,60,FALSE,중식,한식
397,송서현,hyeonjeong96@kakao.com,91TMv!VW_f,TRUE,man,10,TRUE,한식,양식
398,서아름,hanyeongsug@naver.com,9NR8)6Ak&Y,TRUE,woman,20,FALSE,양식,중식
399,박경희,sonyeongil@naver.com,#e%83Jpxkx,FALSE,man,30,TRUE,중식,일식
400,이수빈,seongsu08@kakao.com,)32B_JjG(K,TRUE,woman,40,FALSE,일식,한식
401,박미숙,haeunbag@kakao.com,$TdwJNrh69,FALSE,man,50,TRUE,한식,양식
402,이준서,wjang@kakao.com,Ufk@Ivrs%2,TRUE,woman,60,FALSE,양식,중식
403,김서윤,iryu@kakao.com,8X6eP1Wxs@,TRUE,man,10,TRUE,중식,일식
404,김성수,coegyeongsug@naver.com,Et5YvEG1V^,TRUE,woman,20,FALSE,일식,한식
405,임영식,gimseongjin@kakao.com,Vie%)4LpbO,TRUE,man,30,TRUE,한식,양식
406,박영미,jieungim@naver.com,H0^8SEPeR+,TRUE,woman,40,FALSE,양식,중식
407,심지원,bagyeongil@kakao.com,S65gKXSzx@,TRUE,man,50,TRUE,중식,한식
408,주영자,seoyungim@kakao.com,4dR1rDIh#j,TRUE,woman,60,FALSE,한식,양식
409,김수빈,seoyeong76@kakao.com,z)+6MDmnqZ,TRUE,man,10,TRUE,양식,중식
410,강재현,ncoe@naver.com,)*&9Dk)i((,TRUE,woman,20,FALSE,중식,일식
411,노성현,dhong@kakao.com,&21h_ZWklQ,TRUE,man,30,TRUE,일식,한식
412,조유진,sugjai@naver.com,001Pva0@!_,FALSE,woman,40,FALSE,한식,양식
413,김재현,bagyeongsig@naver.com,u#9(l^Jp3X,TRUE,man,50,TRUE,양식,중식
414,최우진,hwangseunghyeon@kakao.com,_(JDto(44b,TRUE,woman,60,FALSE,중식,일식
415,홍서윤,ki@kakao.com,@AS7E%1l2$,TRUE,man,10,TRUE,일식,한식
416,이영환,jcoe@kakao.com,xE)*4Tvh@J,TRUE,woman,20,FALSE,한식,양식
417,이성민,minjunhwang@kakao.com,T+nZwqJw+1,TRUE,man,30,TRUE,양식,중식
418,홍중수,jungsu78@kakao.com,(&7PIVfHLj,FALSE,woman,40,FALSE,중식,한식
419,한성수,gbag@naver.com,_9$Jd4dpnL,FALSE,man,50,TRUE,한식,양식
420,이영길,seongho58@kakao.com,Iao#8GArL4,TRUE,woman,60,FALSE,양식,중식
421,황수진,jiweongang@kakao.com,EuZ*Txrw#2,FALSE,man,10,TRUE,중식,일식
422,조지영,sangceolyu@naver.com,we6A&a5VI!,FALSE,woman,20,FALSE,일식,한식
423,박정웅,dohyeonjeong@naver.com,6UiX&yT(^1,TRUE,man,30,TRUE,한식,양식
424,이준호,eungyeongbag@naver.com,b79Hhexk!s,TRUE,woman,40,FALSE,양식,중식
425,최경자,jihyeon13@kakao.com,tjF3qZiq%p,FALSE,man,50,TRUE,중식,일식
426,차정웅,areum72@kakao.com,$sGjsA9cN1,TRUE,woman,60,FALSE,일식,한식
427,신수빈,fseo@naver.com,#11JXuXo0S,FALSE,man,10,TRUE,한식,양식
428,이승민,vhan@kakao.com,%#Nq1q#asX,TRUE,woman,20,FALSE,양식,중식
429,최유진,jeongung46@naver.com,6)gE#2epVP,FALSE,man,30,TRUE,중식,한식
430,이준호,yha@kakao.com,B33gBceR!Q,TRUE,woman,40,FALSE,한식,양식
431,서정희,jimineom@kakao.com,RH45PvzCs^,FALSE,man,50,TRUE,양식,중식
432,박광수,gimeunji@naver.com,@dV!u1d8K5,TRUE,woman,60,FALSE,중식,일식
433,임춘자,oca@kakao.com,*7CmNRe5g0,TRUE,man,10,TRUE,일식,한식
434,강성훈,ogjabag@kakao.com,dv13Bmns)u,TRUE,woman,20,FALSE,한식,양식
435,윤현우,hayun57@naver.com,@JaoOAZd0H,TRUE,man,30,TRUE,양식,중식
436,허영순,rgim@kakao.com,AMo2yRKa*M,FALSE,woman,40,FALSE,중식,일식
437,박채원,sanghyeonsong@naver.com,!tDNHlu)j0,TRUE,man,50,TRUE,일식,한식
438,강지은,seonghun15@kakao.com,*G&W0G&xzK,FALSE,woman,60,FALSE,한식,양식
439,남민석,igim@kakao.com,6wqFI24)*H,TRUE,man,10,TRUE,양식,중식
440,최영호,jihye95@kakao.com,NRdYaS!y#3,FALSE,woman,20,FALSE,중식,한식
441,박지아,rbag@naver.com,A#9WJnCiWq,FALSE,man,30,TRUE,한식,양식
442,김영일,miyeong74@naver.com,H+S8ST8t%),FALSE,woman,40,FALSE,양식,중식
443,박성훈,mgim@kakao.com,%(TR1Y)z^o,FALSE,man,50,TRUE,중식,일식
444,강정훈,seunghyeoni@naver.com,^NVJlFm(N0,FALSE,woman,60,FALSE,일식,한식
445,이진호,minseog32@kakao.com,F2GMeOG5@b,TRUE,man,10,TRUE,한식,양식
446,남주원,anbyeongceol@naver.com,(4VZg*2Zmd,FALSE,woman,20,FALSE,양식,중식
447,이영순,gimeunyeong@naver.com,ix9Y3kLw+9,FALSE,man,30,TRUE,중식,일식
448,오영식,gno@naver.com,$g+WMUV314,FALSE,woman,40,FALSE,일식,한식
449,김성민,ieungyeong@naver.com,86TN@yoA&&,TRUE,man,50,TRUE,한식,양식
450,이서윤,nseo@kakao.com,B@4W_ujM^U,TRUE,woman,60,FALSE,양식,중식
451,이옥순,seongmingim@naver.com,+(3Ph80YNt,FALSE,man,10,TRUE,중식,한식
452,최성훈,sunog25@naver.com,6LCKxlqF%u,TRUE,woman,20,FALSE,한식,양식
453,고서영,eungyeonggo@naver.com,*BA6GsQpsG,TRUE,man,30,TRUE,양식,중식
454,이성수,jeongho55@kakao.com,rpK&2GIzKD,TRUE,woman,40,FALSE,중식,일식
455,김채원,jeongnam60@kakao.com,m_8#nuWjdu,TRUE,man,50,TRUE,일식,한식
456,이미영,seoyunbag@naver.com,*!P2x_Jjh8,FALSE,woman,60,FALSE,한식,양식
457,이예지,junhyeogyang@kakao.com,ivEWCKr(+8,TRUE,man,10,TRUE,양식,중식
458,박은서,junhogim@naver.com,@VPm_f(r23,TRUE,woman,20,FALSE,중식,일식
459,김영희,junyeong89@naver.com,7p3YPtcU%D,FALSE,man,30,TRUE,일식,한식
460,권미영,baghayun@naver.com,(847AhjaMo,FALSE,woman,40,FALSE,한식,양식
461,이종수,hyeonjun52@naver.com,FdcKbhyc*3,FALSE,man,50,TRUE,양식,중식
462,전도윤,jiahan@kakao.com,(lkQH%EuJ8,FALSE,woman,60,FALSE,중식,한식
463,조미숙,lcoe@kakao.com,)q6dJCzt&B,TRUE,man,10,TRUE,한식,양식
464,서영호,gangogsun@kakao.com,b%2dRRgJ6L,TRUE,woman,20,FALSE,양식,중식
465,임수빈,lgim@naver.com,9%SGosCg#9,FALSE,man,30,TRUE,중식,일식
466,김순자,bi@naver.com,A)1VPgPi0^,FALSE,woman,40,FALSE,일식,한식
467,박민준,pi@kakao.com,*V2KZb!Fx3,TRUE,man,50,TRUE,한식,양식
468,장수민,hgim@kakao.com,*#5HS9bsOb,TRUE,woman,60,FALSE,양식,중식
469,김상철,hwangujin@kakao.com,1g@_l8AmCC,TRUE,man,10,TRUE,중식,일식
470,홍혜진,haeun73@kakao.com,q3XJyF)g!0,TRUE,woman,20,FALSE,일식,한식
471,최은서,junyeongu@naver.com,+GMShq)J$2,FALSE,man,30,TRUE,한식,양식
472,최준영,gimgyeonghyi@naver.com,p&O0Whb0+A,TRUE,woman,40,FALSE,양식,중식
473,김서연,hwangjihye@naver.com,w!!B6wAv!1,TRUE,man,50,TRUE,중식,한식
474,최도윤,vson@naver.com,%o0HpQ(fY%,TRUE,woman,60,FALSE,한식,양식
475,최영미,cunja83@kakao.com,67fuBeJu)V,TRUE,man,10,TRUE,양식,중식
476,김숙자,ijiyeon@kakao.com,*(b0lWQw^#,FALSE,woman,20,FALSE,중식,일식
477,황현준,xhwang@kakao.com,msV9hXStT(,TRUE,man,30,TRUE,일식,한식
478,허현지,qryu@naver.com,iE4@v6cz2#,TRUE,woman,40,FALSE,한식,양식
479,이지훈,junseogim@naver.com,0X&0VRwlQb,FALSE,man,50,TRUE,양식,중식
480,김숙자,iminsu@naver.com,$2y9^K_nI%,TRUE,woman,60,FALSE,중식,일식
481,오우진,seunghyeonno@kakao.com,%J4PJNPvT2,FALSE,man,10,TRUE,일식,한식
482,한지은,gangyeonghyi@kakao.com,t5CVS234+q,FALSE,woman,20,FALSE,한식,양식
483,주정수,iminsu@kakao.com,^NYxFM_L4F,FALSE,man,30,TRUE,양식,중식
484,박미숙,misugbag@kakao.com,HxF0!Xu$!u,TRUE,woman,40,FALSE,중식,한식
485,박종수,yejungang@kakao.com,&)gnZ9PvVU,TRUE,man,50,TRUE,한식,양식
486,홍상훈,ygim@naver.com,_(U1OV(Z1f,TRUE,woman,60,FALSE,양식,중식
487,이민수,yeonggil62@kakao.com,%9&Eqdz@)d,FALSE,man,10,TRUE,중식,일식
488,이예준,yeonggil88@naver.com,Mf^9LOJupZ,FALSE,woman,20,FALSE,일식,한식
489,이민지,seonyeongji@kakao.com,f85PGnjw+K,TRUE,man,30,TRUE,한식,양식
490,김현숙,seonyeonggim@naver.com,b1mJRr(k*x,FALSE,woman,40,FALSE,양식,중식
491,이예은,yeongsu93@kakao.com,(*1EL(djHq,FALSE,man,50,TRUE,중식,일식
492,이영환,jbag@kakao.com,_FyGuXDh^1,FALSE,woman,60,FALSE,일식,한식
493,최명자,sujinbag@kakao.com,&BL)5SqA(1,TRUE,man,10,TRUE,한식,양식
494,남영자,areum67@kakao.com,$*mu4NpkVo,TRUE,woman,20,FALSE,양식,일식
495,이정식,rgim@kakao.com,e57NsPBo$A,TRUE,man,30,TRUE,중식,일식
496,윤지혜,juweon77@kakao.com,!8Q0GSmGTw,TRUE,woman,40,FALSE,한식,일식
497,이윤서,hyeonjeong78@kakao.com,2p*VMoOj*U,FALSE,man,50,TRUE,양식,한식
498,이승현,yeongsuni@kakao.com,j9FrYRF(^G,FALSE,woman,60,FALSE,중식,양식
499,지정웅,sanghyeon52@naver.com,u1ii#XMa$5,FALSE,man,10,TRUE,일식,중식
500,이현우,jaeho56@kakao.com,&8vSW2Ce!q,FALSE,woman,20,FALSE,한식,일식
